zip,count,rate_10k,date
97541,-1,-1,2020-07-15
97544,-1,-1,2020-07-15
97601,51,22.7,2020-07-15
97603,50,16.9,2020-07-15
97623,-1,-1,2020-07-15
97624,-1,-1,2020-07-15
97630,21,41.2,2020-07-15
97632,-1,-1,2020-07-15
97633,-1,-1,2020-07-15
97641,-1,-1,2020-07-15
97701,70,11.9,2020-07-15
97702,79,19.5,2020-07-15
97703,43,13,2020-07-15
97707,-1,-1,2020-07-15
97708,-1,-1,2020-07-15
97720,-1,-1,2020-07-15
97734,11,39.5,2020-07-15
97738,-1,-1,2020-07-15
97739,-1,-1,2020-07-15
97741,56,47,2020-07-15
97753,-1,-1,2020-07-15
97754,18,9.7,2020-07-15
97756,51,15.2,2020-07-15
97759,-1,-1,2020-07-15
97760,11,16.3,2020-07-15
97761,98,245.8,2020-07-15
97801,145,67.4,2020-07-15
97813,-1,-1,2020-07-15
97814,10,8.1,2020-07-15
97818,83,200,2020-07-15
97820,-1,-1,2020-07-15
97824,-1,-1,2020-07-15
97826,-1,-1,2020-07-15
97827,10,38.1,2020-07-15
97828,-1,-1,2020-07-15
97836,-1,-1,2020-07-15
97838,629,248.2,2020-07-15
97844,60,157.6,2020-07-15
97845,-1,-1,2020-07-15
97846,-1,-1,2020-07-15
97850,316,186.4,2020-07-15
97862,18,15.4,2020-07-15
97865,-1,-1,2020-07-15
97868,10,50.2,2020-07-15
97869,-1,-1,2020-07-15
97875,44,168.6,2020-07-15
97882,163,210.1,2020-07-15
97883,-1,-1,2020-07-15
97885,-1,-1,2020-07-15
97886,-1,-1,2020-07-15
97913,56,101.3,2020-07-15
97914,307,159.9,2020-07-15
97918,30,66.1,2020-07-15
97002,22,39.1,2020-07-22
97003,113,43.6,2020-07-22
97004,11,25.1,2020-07-22
97005,114,45.8,2020-07-22
97006,176,27.9,2020-07-22
97007,141,21.1,2020-07-22
97008,75,25.9,2020-07-22
97009,19,24.5,2020-07-22
97013,159,70.1,2020-07-22
97014,-1,-1,2020-07-22
97015,56,28.7,2020-07-22
97016,-1,-1,2020-07-22
97017,-1,-1,2020-07-22
97018,-1,-1,2020-07-22
97019,21,66.4,2020-07-22
97021,0,0,2020-07-22
97022,-1,-1,2020-07-22
97023,16,16.3,2020-07-22
97024,135,131.8,2020-07-22
97026,70,183.5,2020-07-22
97027,35,28.8,2020-07-22
97030,217,59.1,2020-07-22
97031,108,58.8,2020-07-22
97032,66,130.8,2020-07-22
97034,40,21.1,2020-07-22
97035,61,25.5,2020-07-22
97038,58,38.4,2020-07-22
97040,-1,-1,2020-07-22
97041,16,56.8,2020-07-22
97042,13,44.5,2020-07-22
97045,171,33.3,2020-07-22
97048,13,19.4,2020-07-22
97049,0,0,2020-07-22
97051,12,7.5,2020-07-22
97053,-1,-1,2020-07-22
97054,0,0,2020-07-22
97055,26,15,2020-07-22
97056,17,14.8,2020-07-22
97058,114,57.5,2020-07-22
97060,124,58.4,2020-07-22
97062,143,52.1,2020-07-22
97063,-1,-1,2020-07-22
97064,-1,-1,2020-07-22
97067,0,0,2020-07-22
97068,48,16.9,2020-07-22
97070,61,29.1,2020-07-22
97071,435,151,2020-07-22
97078,142,66.3,2020-07-22
97080,244,59.7,2020-07-22
97086,87,33.4,2020-07-22
97089,29,24.2,2020-07-22
97101,-1,-1,2020-07-22
97103,30,17.8,2020-07-22
97106,-1,-1,2020-07-22
97107,0,0,2020-07-22
97110,-1,-1,2020-07-22
97111,-1,-1,2020-07-22
97112,0,0,2020-07-22
97113,174,122.9,2020-07-22
97114,17,35.7,2020-07-22
97115,17,41.07,2020-07-22
97116,164,68,2020-07-22
97119,-1,-1,2020-07-22
97121,-1,-1,2020-07-22
97123,332,74.5,2020-07-22
97124,187,38.7,2020-07-22
97127,11,29.4,2020-07-22
97128,81,22.4,2020-07-22
97131,-1,-1,2020-07-22
97132,93,32.9,2020-07-22
97133,-1,-1,2020-07-22
97136,-1,-1,2020-07-22
97137,0,0,2020-07-22
97138,12,12,2020-07-22
97140,53,22.6,2020-07-22
97141,13,9.9,2020-07-22
97146,17,28.8,2020-07-22
97148,-1,-1,2020-07-22
97201,36,23.2,2020-07-22
97202,69,17.8,2020-07-22
97203,185,59.6,2020-07-22
97204,-1,-1,2020-07-22
97205,12,15.6,2020-07-22
97206,164,34.5,2020-07-22
97209,80,53.5,2020-07-22
97210,23,21.1,2020-07-22
97211,102,32.6,2020-07-22
97212,43,17.8,2020-07-22
97213,82,28,2020-07-22
97214,94,39.5,2020-07-22
97215,30,18.3,2020-07-22
97216,65,41.7,2020-07-22
97217,107,34,2020-07-22
97218,59,40.5,2020-07-22
97219,106,27.4,2020-07-22
97220,141,49.5,2020-07-22
97221,23,19.8,2020-07-22
97222,121,34.6,2020-07-22
97223,146,31.3,2020-07-22
97224,75,24.1,2020-07-22
97225,74,30.6,2020-07-22
97227,15,39,2020-07-22
97229,117,20.1,2020-07-22
97230,254,63.9,2020-07-22
97231,12,28,2020-07-22
97232,22,19.2,2020-07-22
97233,424,107.7,2020-07-22
97236,439,119.1,2020-07-22
97239,21,14.8,2020-07-22
97266,177,53.2,2020-07-22
97267,93,30.2,2020-07-22
97301,295,55.1,2020-07-22
97302,130,35,2020-07-22
97303,230,59.5,2020-07-22
97304,138,48.5,2020-07-22
97305,295,73.4,2020-07-22
97306,139,50.8,2020-07-22
97317,126,51.7,2020-07-22
97321,50,20.1,2020-07-22
97322,68,19.9,2020-07-22
97324,-1,-1,2020-07-22
97325,28,42.3,2020-07-22
97327,-1,-1,2020-07-22
97330,65,15.7,2020-07-22
97331,-1,-1,2020-07-22
97333,25,11.6,2020-07-22
97338,20,9.9,2020-07-22
97341,-1,-1,2020-07-22
97344,-1,-1,2020-07-22
97347,-1,-1,2020-07-22
97348,-1,-1,2020-07-22
97351,28,27.2,2020-07-22
97352,11,19.6,2020-07-22
97355,62,21.7,2020-07-22
97358,0,0,2020-07-22
97360,-1,-1,2020-07-22
97361,15,13.3,2020-07-22
97362,28,64.5,2020-07-22
97365,299,278.3,2020-07-22
97366,-1,-1,2020-07-22
97367,20,21.2,2020-07-22
97368,-1,-1,2020-07-22
97370,17,20.6,2020-07-22
97374,-1,-1,2020-07-22
97375,-1,-1,2020-07-22
97376,0,0,2020-07-22
97378,-1,-1,2020-07-22
97380,-1,-1,2020-07-22
97381,61,41.5,2020-07-22
97383,38,39.6,2020-07-22
97385,16,49.1,2020-07-22
97386,13,9.6,2020-07-22
97389,-1,-1,2020-07-22
97391,15,28.1,2020-07-22
97392,18,34.7,2020-07-22
97394,-1,-1,2020-07-22
97396,-1,-1,2020-07-22
97401,69,17,2020-07-22
97402,64,12.7,2020-07-22
97403,17,14.6,2020-07-22
97404,29,9,2020-07-22
97405,45,10.1,2020-07-22
97408,18,15.4,2020-07-22
97411,0,0,2020-07-22
97415,-1,-1,2020-07-22
97417,-1,-1,2020-07-22
97419,0,0,2020-07-22
97420,23,8.4,2020-07-22
97423,-1,-1,2020-07-22
97424,11,6.3,2020-07-22
97426,10,10.3,2020-07-22
97431,-1,-1,2020-07-22
97435,-1,-1,2020-07-22
97437,0,0,2020-07-22
97438,-1,-1,2020-07-22
97439,14,9.8,2020-07-22
97442,0,0,2020-07-22
97443,-1,-1,2020-07-22
97444,-1,-1,2020-07-22
97446,-1,-1,2020-07-22
97448,-1,-1,2020-07-22
97449,0,0,2020-07-22
97452,0,0,2020-07-22
97454,0,0,2020-07-22
97455,-1,-1,2020-07-22
97456,0,0,2020-07-22
97457,-1,-1,2020-07-22
97458,-1,-1,2020-07-22
97459,39,27.7,2020-07-22
97462,-1,-1,2020-07-22
97463,-1,-1,2020-07-22
97465,0,0,2020-07-22
97467,-1,-1,2020-07-22
97469,-1,-1,2020-07-22
97470,20,10,2020-07-22
97471,14,4.8,2020-07-22
97477,32,8.7,2020-07-22
97478,46,12.4,2020-07-22
97479,13,13.7,2020-07-22
97487,-1,-1,2020-07-22
97488,-1,-1,2020-07-22
97495,-1,-1,2020-07-22
97496,-1,-1,2020-07-22
97497,0,0,2020-07-22
97498,-1,-1,2020-07-22
97499,0,0,2020-07-22
97501,64,15.2,2020-07-22
97502,36,13,2020-07-22
97503,36,34.2,2020-07-22
97504,44,9.9,2020-07-22
97520,12,4.9,2020-07-22
97523,-1,-1,2020-07-22
97524,16,11.1,2020-07-22
97525,-1,-1,2020-07-22
97526,28,8.2,2020-07-22
97527,16,4.7,2020-07-22
97530,10,14.5,2020-07-22
97532,-1,-1,2020-07-22
97535,-1,-1,2020-07-22
97537,-1,-1,2020-07-22
97538,0,0,2020-07-22
97539,-1,-1,2020-07-22
97540,-1,-1,2020-07-22
97541,0,0,2020-07-22
97544,0,0,2020-07-22
97601,54,24,2020-07-22
97603,60,20.3,2020-07-22
97623,-1,-1,2020-07-22
97624,-1,-1,2020-07-22
97630,26,51,2020-07-22
97632,-1,-1,2020-07-22
97633,-1,-1,2020-07-22
97641,0,0,2020-07-22
97701,112,18.9,2020-07-22
97702,107,26.4,2020-07-22
97703,52,15.7,2020-07-22
97707,-1,-1,2020-07-22
97708,-1,-1,2020-07-22
97720,-1,-1,2020-07-22
97734,11,39.5,2020-07-22
97738,-1,-1,2020-07-22
97739,-1,-1,2020-07-22
97741,66,55.4,2020-07-22
97753,0,0,2020-07-22
97754,27,14.5,2020-07-22
97756,66,19.7,2020-07-22
97759,-1,-1,2020-07-22
97760,13,19.2,2020-07-22
97761,124,311,2020-07-22
97801,192,89.2,2020-07-22
97813,-1,-1,2020-07-22
97814,11,8.9,2020-07-22
97818,110,264.5,2020-07-22
97820,0,0,2020-07-22
97824,-1,-1,2020-07-22
97826,10,92.2,2020-07-22
97827,10,38.1,2020-07-22
97828,-1,-1,2020-07-22
97836,-1,-1,2020-07-22
97838,841,331.8,2020-07-22
97844,71,186.5,2020-07-22
97845,-1,-1,2020-07-22
97846,-1,-1,2020-07-22
97850,324,191.1,2020-07-22
97862,26,22.3,2020-07-22
97865,0,0,2020-07-22
97868,13,65.3,2020-07-22
97869,0,0,2020-07-22
97875,66,252.9,2020-07-22
97882,203,261.6,2020-07-22
97883,-1,-1,2020-07-22
97885,-1,-1,2020-07-22
97886,-1,-1,2020-07-22
97913,73,132.1,2020-07-22
97914,374,194.7,2020-07-22
97918,35,77.1,2020-07-22
97002,30,53.4,2020-08-05
97003,155,59.9,2020-08-05
97004,14,31.9,2020-08-05
97005,176,70.7,2020-08-05
97006,231,36.6,2020-08-05
97007,163,24.3,2020-08-05
97008,124,42.8,2020-08-05
97009,35,45.1,2020-08-05
97013,175,77.1,2020-08-05
97014,-1,-1,2020-08-05
97015,88,45.1,2020-08-05
97016,11,18.1,2020-08-05
97017,-1,-1,2020-08-05
97018,-1,-1,2020-08-05
97019,32,101.2,2020-08-05
97021,0,0,2020-08-05
97022,-1,-1,2020-08-05
97023,24,24.4,2020-08-05
97024,169,165,2020-08-05
97026,82,214.9,2020-08-05
97027,40,33,2020-08-05
97030,296,80.7,2020-08-05
97031,132,71.8,2020-08-05
97032,82,162.6,2020-08-05
97034,48,25.4,2020-08-05
97035,69,28.9,2020-08-05
97038,64,42.3,2020-08-05
97040,-1,-1,2020-08-05
97041,21,74.5,2020-08-05
97042,14,47.9,2020-08-05
97045,196,38.2,2020-08-05
97048,19,28.4,2020-08-05
97049,-1,-1,2020-08-05
97051,18,11.3,2020-08-05
97053,-1,-1,2020-08-05
97054,0,0,2020-08-05
97055,47,27.1,2020-08-05
97056,20,17.4,2020-08-05
97058,150,75.6,2020-08-05
97060,167,78.7,2020-08-05
97062,185,67.4,2020-08-05
97063,-1,-1,2020-08-05
97064,-1,-1,2020-08-05
97067,-1,-1,2020-08-05
97068,60,21.2,2020-08-05
97070,90,42.9,2020-08-05
97071,548,190.3,2020-08-05
97078,175,81.7,2020-08-05
97080,321,78.5,2020-08-05
97086,117,45,2020-08-05
97089,42,35,2020-08-05
97101,10,26.4,2020-08-05
97103,37,21.9,2020-08-05
97106,-1,-1,2020-08-05
97107,0,0,2020-08-05
97110,-1,-1,2020-08-05
97111,11,34.9,2020-08-05
97112,0,0,2020-08-05
97113,207,146.2,2020-08-05
97114,26,54.6,2020-08-05
97115,19,45.9,2020-08-05
97116,203,84.2,2020-08-05
97119,10,22.6,2020-08-05
97121,-1,-1,2020-08-05
97123,381,85.5,2020-08-05
97124,238,49.2,2020-08-05
97127,17,45.5,2020-08-05
97128,171,47.3,2020-08-05
97131,-1,-1,2020-08-05
97132,114,40.3,2020-08-05
97133,-1,-1,2020-08-05
97136,-1,-1,2020-08-05
97137,-1,-1,2020-08-05
97138,15,15,2020-08-05
97140,64,27.3,2020-08-05
97141,19,14.5,2020-08-05
97146,18,30.5,2020-08-05
97148,-1,-1,2020-08-05
97201,44,28.4,2020-08-05
97202,85,21.9,2020-08-05
97203,236,76,2020-08-05
97204,-1,-1,2020-08-05
97205,15,19.5,2020-08-05
97206,211,44.3,2020-08-05
97209,94,62.9,2020-08-05
97210,29,26.6,2020-08-05
97211,119,38.1,2020-08-05
97212,57,23.6,2020-08-05
97213,96,32.9,2020-08-05
97214,113,47.5,2020-08-05
97215,39,23.8,2020-08-05
97216,87,55.8,2020-08-05
97217,127,40.4,2020-08-05
97218,85,58.4,2020-08-05
97219,121,31.3,2020-08-05
97220,175,61.4,2020-08-05
97221,28,24.1,2020-08-05
97222,149,42.6,2020-08-05
97223,184,39.4,2020-08-05
97224,110,35.3,2020-08-05
97225,91,37.6,2020-08-05
97227,14,36.4,2020-08-05
97229,143,24.6,2020-08-05
97230,339,85.3,2020-08-05
97231,13,30.4,2020-08-05
97232,25,21.8,2020-08-05
97233,519,131.8,2020-08-05
97236,533,144.6,2020-08-05
97239,35,24.7,2020-08-05
97266,227,68.2,2020-08-05
97267,107,34.7,2020-08-05
97301,403,75.3,2020-08-05
97302,150,40.4,2020-08-05
97303,290,75,2020-08-05
97304,181,63.6,2020-08-05
97305,382,95.1,2020-08-05
97306,172,62.9,2020-08-05
97317,158,64.9,2020-08-05
97321,64,25.7,2020-08-05
97322,82,24.1,2020-08-05
97324,-1,-1,2020-08-05
97325,32,48.4,2020-08-05
97327,-1,-1,2020-08-05
97330,80,19.3,2020-08-05
97331,-1,-1,2020-08-05
97333,32,15,2020-08-05
97338,32,16,2020-08-05
97341,-1,-1,2020-08-05
97344,-1,-1,2020-08-05
97347,-1,-1,2020-08-05
97348,-1,-1,2020-08-05
97351,51,49.5,2020-08-05
97352,13,23.2,2020-08-05
97355,76,26.6,2020-08-05
97358,0,0,2020-08-05
97360,-1,-1,2020-08-05
97361,27,24,2020-08-05
97362,29,66.9,2020-08-05
97365,309,287.6,2020-08-05
97366,-1,-1,2020-08-05
97367,30,31.9,2020-08-05
97368,-1,-1,2020-08-05
97370,20,24.2,2020-08-05
97374,-1,-1,2020-08-05
97375,10,79.9,2020-08-05
97376,-1,-1,2020-08-05
97378,10,11.3,2020-08-05
97380,10,40.8,2020-08-05
97381,79,53.7,2020-08-05
97383,42,43.8,2020-08-05
97385,18,55.3,2020-08-05
97386,16,11.8,2020-08-05
97389,-1,-1,2020-08-05
97391,15,28.1,2020-08-05
97392,18,34.7,2020-08-05
97394,-1,-1,2020-08-05
97396,-1,-1,2020-08-05
97401,83,20.5,2020-08-05
97402,84,16.7,2020-08-05
97403,19,16.3,2020-08-05
97404,36,11.2,2020-08-05
97405,47,10.5,2020-08-05
97408,23,19.6,2020-08-05
97411,-1,-1,2020-08-05
97415,11,7.8,2020-08-05
97417,-1,-1,2020-08-05
97419,-1,-1,2020-08-05
97420,29,10.6,2020-08-05
97423,-1,-1,2020-08-05
97424,16,9.1,2020-08-05
97426,12,12.4,2020-08-05
97431,-1,-1,2020-08-05
97435,-1,-1,2020-08-05
97437,-1,-1,2020-08-05
97438,-1,-1,2020-08-05
97439,18,12.5,2020-08-05
97442,0,0,2020-08-05
97443,-1,-1,2020-08-05
97444,-1,-1,2020-08-05
97446,10,20.8,2020-08-05
97448,-1,-1,2020-08-05
97449,0,0,2020-08-05
97452,-1,-1,2020-08-05
97454,0,0,2020-08-05
97455,-1,-1,2020-08-05
97456,-1,-1,2020-08-05
97457,-1,-1,2020-08-05
97458,-1,-1,2020-08-05
97459,41,29.1,2020-08-05
97462,-1,-1,2020-08-05
97463,-1,-1,2020-08-05
97465,0,0,2020-08-05
97467,-1,-1,2020-08-05
97469,-1,-1,2020-08-05
97470,31,15.5,2020-08-05
97471,24,8.2,2020-08-05
97477,52,14.1,2020-08-05
97478,64,17.3,2020-08-05
97479,35,36.8,2020-08-05
97487,-1,-1,2020-08-05
97488,-1,-1,2020-08-05
97495,-1,-1,2020-08-05
97496,-1,-1,2020-08-05
97497,0,0,2020-08-05
97498,-1,-1,2020-08-05
97499,0,0,2020-08-05
97501,126,29.9,2020-08-05
97502,49,17.7,2020-08-05
97503,61,57.9,2020-08-05
97504,66,14.9,2020-08-05
97520,17,6.9,2020-08-05
97523,-1,-1,2020-08-05
97524,23,15.9,2020-08-05
97525,-1,-1,2020-08-05
97526,40,11.7,2020-08-05
97527,26,7.7,2020-08-05
97530,14,20.2,2020-08-05
97532,-1,-1,2020-08-05
97535,-1,-1,2020-08-05
97537,-1,-1,2020-08-05
97538,0,0,2020-08-05
97539,-1,-1,2020-08-05
97540,14,17.7,2020-08-05
97541,-1,-1,2020-08-05
97544,0,0,2020-08-05
97601,75,33.4,2020-08-05
97603,73,24.7,2020-08-05
97623,-1,-1,2020-08-05
97624,-1,-1,2020-08-05
97630,29,56.9,2020-08-05
97632,-1,-1,2020-08-05
97633,11,80.8,2020-08-05
97641,0,0,2020-08-05
97701,163,27.6,2020-08-05
97702,153,37.7,2020-08-05
97703,77,23.2,2020-08-05
97707,-1,-1,2020-08-05
97708,-1,-1,2020-08-05
97720,-1,-1,2020-08-05
97734,16,57.4,2020-08-05
97738,-1,-1,2020-08-05
97739,11,10,2020-08-05
97741,97,81.4,2020-08-05
97753,-1,-1,2020-08-05
97754,39,21,2020-08-05
97756,93,27.7,2020-08-05
97759,16,25.4,2020-08-05
97760,22,32.6,2020-08-05
97761,185,464,2020-08-05
97801,350,162.6,2020-08-05
97813,-1,-1,2020-08-05
97814,30,24.2,2020-08-05
97818,194,466.5,2020-08-05
97820,0,0,2020-08-05
97824,-1,-1,2020-08-05
97826,10,92.2,2020-08-05
97827,11,41.9,2020-08-05
97828,-1,-1,2020-08-05
97836,12,60.5,2020-08-05
97838,1189,469.1,2020-08-05
97844,88,231.2,2020-08-05
97845,-1,-1,2020-08-05
97846,-1,-1,2020-08-05
97850,337,198.8,2020-08-05
97862,72,61.7,2020-08-05
97865,0,0,2020-08-05
97868,16,80.4,2020-08-05
97869,0,0,2020-08-05
97875,93,356.3,2020-08-05
97882,292,376.3,2020-08-05
97883,-1,-1,2020-08-05
97885,-1,-1,2020-08-05
97886,-1,-1,2020-08-05
97913,113,204.5,2020-08-05
97914,493,256.7,2020-08-05
97918,44,97,2020-08-05
97002,30,533.5,2020-08-12
97003,168,649,2020-08-12
97004,15,341.8,2020-08-12
97005,202,811,2020-08-12
97006,255,404.5,2020-08-12
97007,184,274.8,2020-08-12
97008,141,486.7,2020-08-12
97009,39,502.4,2020-08-12
97013,182,802.2,2020-08-12
97014,-1,-1,2020-08-12
97015,97,496.9,2020-08-12
97016,16,263,2020-08-12
97017,-1,-1,2020-08-12
97018,-1,-1,2020-08-12
97019,33,1044,2020-08-12
97021,-1,-1,2020-08-12
97022,-1,-1,2020-08-12
97023,26,264.4,2020-08-12
97024,177,1728.2,2020-08-12
97026,94,2464,2020-08-12
97027,42,346.2,2020-08-12
97030,333,907.5,2020-08-12
97031,151,821.8,2020-08-12
97032,82,1626,2020-08-12
97034,50,264.5,2020-08-12
97035,74,309.5,2020-08-12
97038,71,469.8,2020-08-12
97040,-1,-1,2020-08-12
97041,23,816.5,2020-08-12
97042,14,479,2020-08-12
97045,210,408.9,2020-08-12
97048,24,358.7,2020-08-12
97049,-1,-1,2020-08-12
97051,23,144.1,2020-08-12
97053,-1,-1,2020-08-12
97054,-1,-1,2020-08-12
97055,52,299.7,2020-08-12
97056,22,191.4,2020-08-12
97058,176,887.2,2020-08-12
97060,182,857.4,2020-08-12
97062,203,740,2020-08-12
97063,-1,-1,2020-08-12
97064,-1,-1,2020-08-12
97067,-1,-1,2020-08-12
97068,63,222.6,2020-08-12
97070,105,501,2020-08-12
97071,623,2163,2020-08-12
97078,192,895.9,2020-08-12
97080,385,941.6,2020-08-12
97086,136,522.9,2020-08-12
97089,53,442.2,2020-08-12
97101,13,342.6,2020-08-12
97103,37,219.5,2020-08-12
97106,-1,-1,2020-08-12
97107,-1,-1,2020-08-12
97110,-1,-1,2020-08-12
97111,13,411.9,2020-08-12
97112,-1,-1,2020-08-12
97113,213,1504.8,2020-08-12
97114,31,651,2020-08-12
97115,19,459,2020-08-12
97116,216,896.1,2020-08-12
97119,-1,-1,2020-08-12
97121,-1,-1,2020-08-12
97123,424,952,2020-08-12
97124,264,546,2020-08-12
97127,19,508,2020-08-12
97128,232,641.9,2020-08-12
97131,-1,-1,2020-08-12
97132,116,410.2,2020-08-12
97133,-1,-1,2020-08-12
97136,-1,-1,2020-08-12
97137,-1,-1,2020-08-12
97138,17,169.6,2020-08-12
97140,68,289.7,2020-08-12
97141,23,175,2020-08-12
97146,18,304.8,2020-08-12
97148,10,293.6,2020-08-12
97201,47,303.5,2020-08-12
97202,100,258,2020-08-12
97203,252,811.8,2020-08-12
97204,-1,-1,2020-08-12
97205,15,195.1,2020-08-12
97206,221,464.3,2020-08-12
97209,101,675.6,2020-08-12
97210,31,284.7,2020-08-12
97211,124,396.7,2020-08-12
97212,63,261.1,2020-08-12
97213,101,345.7,2020-08-12
97214,121,508.1,2020-08-12
97215,59,360.3,2020-08-12
97216,99,634.9,2020-08-12
97217,136,432.6,2020-08-12
97218,108,741.7,2020-08-12
97219,125,322.9,2020-08-12
97220,183,642.2,2020-08-12
97221,33,283.7,2020-08-12
97222,157,448.8,2020-08-12
97223,198,424,2020-08-12
97224,122,392,2020-08-12
97225,96,397.1,2020-08-12
97227,14,363.9,2020-08-12
97229,161,276.6,2020-08-12
97230,368,925.7,2020-08-12
97231,17,397.2,2020-08-12
97232,29,252.8,2020-08-12
97233,567,1440.3,2020-08-12
97236,580,1573.9,2020-08-12
97239,50,353.4,2020-08-12
97266,252,756.8,2020-08-12
97267,115,372.9,2020-08-12
97301,460,859.5,2020-08-12
97302,156,420.1,2020-08-12
97303,311,804.4,2020-08-12
97304,199,699.4,2020-08-12
97305,428,1065.3,2020-08-12
97306,176,643.3,2020-08-12
97317,171,702.1,2020-08-12
97321,67,268.8,2020-08-12
97322,98,287.9,2020-08-12
97324,-1,-1,2020-08-12
97325,33,498.9,2020-08-12
97327,-1,-1,2020-08-12
97330,89,214.6,2020-08-12
97331,-1,-1,2020-08-12
97333,33,154.4,2020-08-12
97338,37,184.6,2020-08-12
97341,-1,-1,2020-08-12
97344,-1,-1,2020-08-12
97347,-1,-1,2020-08-12
97348,-1,-1,2020-08-12
97351,51,494.8,2020-08-12
97352,13,232,2020-08-12
97355,78,272.6,2020-08-12
97358,-1,-1,2020-08-12
97360,-1,-1,2020-08-12
97361,28,248.7,2020-08-12
97362,31,714.6,2020-08-12
97365,310,2885.3,2020-08-12
97366,-1,-1,2020-08-12
97367,49,520.4,2020-08-12
97368,-1,-1,2020-08-12
97370,21,253.9,2020-08-12
97374,10,189.9,2020-08-12
97375,10,798.7,2020-08-12
97376,-1,-1,2020-08-12
97378,11,123.8,2020-08-12
97380,10,408.3,2020-08-12
97381,82,557.4,2020-08-12
97383,44,459,2020-08-12
97385,18,552.7,2020-08-12
97386,16,117.9,2020-08-12
97389,-1,-1,2020-08-12
97391,15,280.7,2020-08-12
97392,23,443.1,2020-08-12
97394,-1,-1,2020-08-12
97396,-1,-1,2020-08-12
97401,92,227,2020-08-12
97402,92,182.7,2020-08-12
97403,21,180.7,2020-08-12
97404,38,117.8,2020-08-12
97405,51,114.2,2020-08-12
97408,27,230.6,2020-08-12
97411,-1,-1,2020-08-12
97415,12,85.4,2020-08-12
97417,-1,-1,2020-08-12
97419,-1,-1,2020-08-12
97420,32,116.5,2020-08-12
97423,-1,-1,2020-08-12
97424,16,90.9,2020-08-12
97426,14,144.1,2020-08-12
97431,-1,-1,2020-08-12
97435,-1,-1,2020-08-12
97437,-1,-1,2020-08-12
97438,-1,-1,2020-08-12
97439,18,125.5,2020-08-12
97442,-1,-1,2020-08-12
97443,-1,-1,2020-08-12
97444,-1,-1,2020-08-12
97446,14,290.9,2020-08-12
97448,10,81.7,2020-08-12
97449,-1,-1,2020-08-12
97452,-1,-1,2020-08-12
97454,-1,-1,2020-08-12
97455,-1,-1,2020-08-12
97456,-1,-1,2020-08-12
97457,-1,-1,2020-08-12
97458,-1,-1,2020-08-12
97459,43,305.1,2020-08-12
97462,-1,-1,2020-08-12
97463,-1,-1,2020-08-12
97465,-1,-1,2020-08-12
97467,-1,-1,2020-08-12
97469,-1,-1,2020-08-12
97470,32,160.1,2020-08-12
97471,35,120.3,2020-08-12
97477,62,168.1,2020-08-12
97478,85,229.7,2020-08-12
97479,38,399.8,2020-08-12
97487,10,118.4,2020-08-12
97488,-1,-1,2020-08-12
97495,-1,-1,2020-08-12
97496,-1,-1,2020-08-12
97497,-1,-1,2020-08-12
97498,-1,-1,2020-08-12
97499,-1,-1,2020-08-12
97501,156,370.4,2020-08-12
97502,56,202.2,2020-08-12
97503,64,607.9,2020-08-12
97504,85,191.3,2020-08-12
97520,20,81.7,2020-08-12
97523,10,159.6,2020-08-12
97524,27,186.7,2020-08-12
97525,-1,-1,2020-08-12
97526,52,152,2020-08-12
97527,32,94.9,2020-08-12
97530,14,202.4,2020-08-12
97532,-1,-1,2020-08-12
97535,-1,-1,2020-08-12
97537,-1,-1,2020-08-12
97538,-1,-1,2020-08-12
97539,-1,-1,2020-08-12
97540,23,290,2020-08-12
97541,-1,-1,2020-08-12
97544,-1,-1,2020-08-12
97601,77,342.8,2020-08-12
97603,73,247.2,2020-08-12
97623,-1,-1,2020-08-12
97624,-1,-1,2020-08-12
97630,29,569.1,2020-08-12
97632,-1,-1,2020-08-12
97633,11,808.2,2020-08-12
97641,-1,-1,2020-08-12
97701,191,323.8,2020-08-12
97702,171,421.4,2020-08-12
97703,81,244.1,2020-08-12
97707,-1,-1,2020-08-12
97708,-1,-1,2020-08-12
97720,-1,-1,2020-08-12
97734,16,574.3,2020-08-12
97738,-1,-1,2020-08-12
97739,13,118,2020-08-12
97741,122,1024.2,2020-08-12
97753,-1,-1,2020-08-12
97754,46,247.7,2020-08-12
97756,109,324.8,2020-08-12
97759,17,270.1,2020-08-12
97760,22,325.6,2020-08-12
97761,220,5517.9,2020-08-12
97801,435,2021.3,2020-08-12
97813,-1,-1,2020-08-12
97814,37,298.8,2020-08-12
97818,247,5938.9,2020-08-12
97820,-1,-1,2020-08-12
97824,10,602,2020-08-12
97826,14,1290.3,2020-08-12
97827,13,494.7,2020-08-12
97828,-1,-1,2020-08-12
97836,12,605.1,2020-08-12
97838,1302,5136.9,2020-08-12
97844,102,2680,2020-08-12
97845,-1,-1,2020-08-12
97846,-1,-1,2020-08-12
97850,343,2023,2020-08-12
97862,87,745.8,2020-08-12
97865,-1,-1,2020-08-12
97868,17,853.8,2020-08-12
97869,-1,-1,2020-08-12
97875,103,3946.4,2020-08-12
97882,317,4085.1,2020-08-12
97883,-1,-1,2020-08-12
97885,-1,-1,2020-08-12
97886,10,877.2,2020-08-12
97913,131,2370.2,2020-08-12
97914,591,3077.3,2020-08-12
97918,55,1212.3,2020-08-12
97002,36,640.2,2020-08-19
97003,184,710.9,2020-08-19
97004,19,433,2020-08-19
97005,246,987.7,2020-08-19
97006,279,442.6,2020-08-19
