zip,count,date,COVID_count_per_10k,name,total_population,median_household_income
97601,472,2020-12-16,200.1526588075651,Klamath Falls,23582,36080
97383,207,2020-12-16,200.11600928074245,Stayton,10344,55632
97222,737,2020-12-16,197.83641585912545,Portland,37253,58020
97701,793,2020-12-16,197.74574834172859,Bend,40102,60820
97206,1009,2020-12-16,196.59801648383765,Portland,51323,62204
97756,789,2020-12-16,196.26865671641792,Redmond,40200,56928
97267,640,2020-12-16,195.98236158745712,Portland,32656,71640
97070,491,2020-12-16,193.98680415629568,Wilsonville,25311,80835
97119,84,2020-12-16,193.45923537540304,Gaston,4342,86088
97322,718,2020-12-16,193.29654058419706,Albany,37145,49169
97022,74,2020-12-16,192.1079958463136,Eagle Creek,3852,75311
97223,981,2020-12-16,191.49683766690092,Portland,51228,83752
97227,103,2020-12-16,188.19660149826422,Portland,5473,67684
97403,239,2020-12-16,188.17415951499882,Eugene,12701,48779
97869,20,2020-12-16,187.9699248120301,Prairie City,1064,39081
97348,34,2020-12-16,187.32782369146005,Halsey,1815,57874
97380,49,2020-12-16,186.38265500190187,Siletz,2629,48339
97417,53,2020-12-16,186.09550561797752,Canyonville,2848,40627
97524,296,2020-12-16,185.1620167646691,Eagle Point,15986,62913
97132,578,2020-12-16,184.1996239523248,Newberg,31379,71141
97325,136,2020-12-16,183.70930703768744,Aumsville,7403,66567
97146,118,2020-12-16,183.68617683686176,Warrenton,6424,56436
97824,32,2020-12-16,182.54420992584141,Cove,1753,62393
97702,901,2020-12-16,181.171076972573,Bend,49732,70425
97014,24,2020-12-16,180.85908063300678,Cascade Locks,1327,42854
97381,301,2020-12-16,180.63974074296345,Silverton,16663,71467
97355,564,2020-12-16,180.27808854083426,Lebanon,31285,51381
97885,27,2020-12-16,179.0450928381963,Wallowa,1508,51842
97302,726,2020-12-16,177.9848001961265,Salem,40790,64161
97820,22,2020-12-16,177.7059773828756,Canyon City,1238,56040
97217,641,2020-12-16,177.0180331943332,Portland,36211,69277
97402,966,2020-12-16,176.01078658236614,Eugene,54883,44970
97641,22,2020-12-16,174.46471054718478,Christmas Valley,1261,27358
97023,203,2020-12-16,174.24892703862662,Estacada,11650,75268
97478,697,2020-12-16,173.75479882335344,Springfield,40114,55845
97883,49,2020-12-16,173.5127478753541,Union,2824,45161
97347,35,2020-12-16,172.0747295968535,Grand Ronde,2034,51190
97211,586,2020-12-16,171.9231333431128,Portland,34085,80640
97375,21,2020-12-16,171.14914425427872,Scotts Mills,1227,84889
97361,215,2020-12-16,170.48608357782888,Monmouth,12611,47043
97385,60,2020-12-16,170.1162461015027,Sublimity,3527,67784
97477,654,2020-12-16,169.59261468246766,Springfield,38563,42555
97111,59,2020-12-16,166.01012943162632,Carlton,3554,72753
97448,228,2020-12-16,165.79406631762652,Junction City,13752,57776
97042,47,2020-12-16,165.66795911173776,Mulino,2837,91742
97321,456,2020-12-16,163.81075546933937,Albany,27837,68304
97115,76,2020-12-16,163.72253339077983,Dundee,4642,85187
97535,95,2020-12-16,163.37059329320724,Phoenix,5815,44271
97754,335,2020-12-16,163.15994545100332,Prineville,20532,38952
97101,65,2020-12-16,161.81229773462783,Amity,4017,65422
97352,108,2020-12-16,161.74928860266587,Jefferson,6677,62500
97027,202,2020-12-16,155.3965689668436,Gladstone,12999,68497
97759,121,2020-12-16,155.26754779930707,Sisters,7793,75337
97215,278,2020-12-16,153.62511052166224,Portland,18096,85750
97760,126,2020-12-16,152.52390751724974,Terrebonne,8261,67439
97213,480,2020-12-16,152.04307887234717,Portland,31570,73860
97419,18,2020-12-16,151.77065767284992,Cheshire,1186,63300
97067,31,2020-12-16,151.5151515151515,Welches,2046,79013
97224,565,2020-12-16,151.01702616737498,Portland,37413,78136
97703,464,2020-12-16,149.69673506258871,Bend,30996,78610
97836,30,2020-12-16,148.5148514851485,Heppner,2020,50209
97133,80,2020-12-16,148.5056617783553,North Plains,5387,88697
97426,157,2020-12-16,147.97360980207353,Creswell,10610,63451
97056,181,2020-12-16,147.44216357119583,Scappoose,12276,64162
97624,65,2020-12-16,147.29209154769998,Chiloquin,4413,35870
97720,67,2020-12-16,146.89761017320762,Burns,4561,39203
97140,418,2020-12-16,145.18425896981697,Sherwood,28791,103356
97530,114,2020-12-16,143.1261770244821,Jacksonville,7965,60279
97121,24,2020-12-16,143.0274135876043,Hammond,1678,54015
97374,79,2020-12-16,140.046091118596,Scio,5641,71138
97827,46,2020-12-16,139.3517116025447,Elgin,3301,41728
97106,73,2020-12-16,138.5462137027899,Banks,5269,104265
97479,140,2020-12-16,138.4493670886076,Sutherlin,10112,48659
97225,361,2020-12-16,138.3884075749444,Portland,26086,89522
97051,235,2020-12-16,137.6522961574508,Saint Helens,17072,52674
97455,32,2020-12-16,137.22126929674099,Pleasant Hill,2332,72818
97048,95,2020-12-16,137.12471131639722,Rainier,6928,55360
97367,152,2020-12-16,137.0851370851371,Lincoln City,11088,41295
97035,339,2020-12-16,135.8826358826359,Lake Oswego,24948,101507
97525,71,2020-12-16,134.77600607441155,Gold Hill,5268,50465
97040,19,2020-12-16,134.65627214741318,Mosier,1411,59364
97201,236,2020-12-16,134.5956427512262,Portland,17534,56236
97338,295,2020-12-16,134.49439226771221,Dallas,21934,55449
97004,63,2020-12-16,134.35700575815738,Beavercreek,4689,94200
97021,19,2020-12-16,134.180790960452,Dufur,1416,58262
97148,49,2020-12-16,133.29706202393908,Yamhill,3676,93310
97232,196,2020-12-16,133.12504245058753,Portland,14723,58233
97462,54,2020-12-16,132.7433628318584,Oakland,4068,52371
97540,125,2020-12-16,132.1912013536379,Talent,9456,43916
97034,265,2020-12-16,130.7737860244769,Lake Oswego,20264,142163
97404,465,2020-12-16,130.68405373503458,Eugene,35582,60196
97219,544,2020-12-16,130.68127222062074,Portland,41628,100306
97018,28,2020-12-16,130.05109150023225,Columbia City,2153,60643
97068,393,2020-12-16,128.91163156858886,West Linn,30486,114441
97408,181,2020-12-16,126.52034111561582,Eugene,14306,69006
97331,41,2020-12-16,124.62006079027356,Corvallis,3290,14268
97239,219,2020-12-16,121.44401929795376,Portland,18033,103921
97330,540,2020-12-16,121.14142139267767,Corvallis,44576,54916
97327,38,2020-12-16,119.45928953159384,Brownsville,3181,60345
97202,509,2020-12-16,118.30881156590661,Portland,43023,71733
97214,337,2020-12-16,117.94351310677912,Portland,28573,59244
97333,264,2020-12-16,116.92280437574738,Corvallis,22579,55348
97231,52,2020-12-16,116.01963409192325,Portland,4482,112694
97324,14,2020-12-16,115.51155115511551,Alsea,1212,58972
97016,72,2020-12-16,115.05273250239694,Clatskanie,6258,57303
97463,50,2020-12-16,115.02185415228894,Oakridge,4347,40287
97520,311,2020-12-16,114.48976586658813,Ashland,27164,57290
97370,105,2020-12-16,114.21733927988687,Philomath,9193,63322
97438,16,2020-12-16,113.23425336164189,Fall Creek,1413,63230
97470,234,2020-12-16,112.30023515861208,Roseburg,20837,46149
97487,102,2020-12-16,111.90345584201864,Veneta,9115,54469
97138,123,2020-12-16,111.77753544165758,Seaside,11004,48139
97396,41,2020-12-16,111.17136659436008,Willamina,3688,50511
97229,784,2020-12-16,110.92246745897,Portland,70680,119453
