zip,count,date,COVID_count_per_10k,name,total_population,median_household_income
97045,120,2020-11-25,21.123785382340515,Oregon City,56808,80390
97470,44,2020-11-25,21.116283534098,Roseburg,20837,46149
97471,65,2020-11-25,21.081308987124185,Roseburg,30833,55714
97086,67,2020-11-25,20.498699709346795,Happy Valley,32685,98590
97128,80,2020-11-25,20.216314565854645,Mcminnville,39572,54784
97741,28,2020-11-25,20.196191575302944,Madras,13864,50018
97223,103,2020-11-25,20.10619192629031,Portland,51228,83752
97132,63,2020-11-25,20.07712164186239,Newberg,31379,71141
97213,63,2020-11-25,19.955654101995567,Portland,31570,73860
97008,60,2020-11-25,19.77848101265823,Beaverton,30336,71986
97232,29,2020-11-25,19.697072607484888,Portland,14723,58233
97217,71,2020-11-25,19.607301648670294,Portland,36211,69277
97222,73,2020-11-25,19.595737256059916,Portland,37253,58020
97007,95,2020-11-25,19.58520595390261,Beaverton,48506,100221
97031,38,2020-11-25,19.325636983166355,Hood River,19663,63475
97055,38,2020-11-25,19.291298608995838,Sandy,19698,74114
97304,61,2020-11-25,19.161300455473537,Salem,31835,66749
97078,49,2020-11-25,18.99003991783901,Beaverton,25803,67159
97013,48,2020-11-25,18.932670689859187,Canby,25353,76479
97267,61,2020-11-25,18.679568838804506,Portland,32656,71640
97381,31,2020-11-25,18.604092900438097,Silverton,16663,71467
97215,33,2020-11-25,18.23607427055703,Portland,18096,85750
97402,100,2020-11-25,18.220578321155912,Eugene,54883,44970
97524,29,2020-11-25,18.140873264106094,Eagle Point,15986,62913
97116,52,2020-11-25,17.941551944243177,Forest Grove,28983,62657
97601,42,2020-11-25,17.810194215927403,Klamath Falls,23582,36080
97206,91,2020-11-25,17.730841922724704,Portland,51323,62204
97035,44,2020-11-25,17.63668430335097,Lake Oswego,24948,101507
97019,6,2020-11-25,17.426662794074936,Corbett,3443,79095
97006,77,2020-11-25,17.19133735208752,Beaverton,44790,78544
97124,94,2020-11-25,17.16424723819958,Hillsboro,54765,88896
97385,6,2020-11-25,17.01162461015027,Sublimity,3527,67784
97756,68,2020-11-25,16.915422885572138,Redmond,40200,56928
97070,42,2020-11-25,16.593575915609815,Wilsonville,25311,80835
97003,52,2020-11-25,16.44788866044599,Beaverton,31615,72734
97530,13,2020-11-25,16.321406151914626,Jacksonville,7965,60279
97023,19,2020-11-25,16.30901287553648,Estacada,11650,75268
97038,28,2020-11-25,16.297072347360455,Molalla,17181,65790
97401,74,2020-11-25,16.142754302916604,Eugene,45841,37586
97362,8,2020-11-25,15.891934843067144,Mount Angel,5034,53086
97701,63,2020-11-25,15.7099396538826,Bend,40102,60820
97702,77,2020-11-25,15.482988820075605,Bend,49732,70425
97306,47,2020-11-25,15.465104800763385,Salem,30391,75599
97068,47,2020-11-25,15.416912681230729,West Linn,30486,114441
97813,2,2020-11-25,15.14004542013626,Athena,1321,59451
97321,42,2020-11-25,15.087832740597047,Albany,27837,68304
97211,51,2020-11-25,14.962593516209477,Portland,34085,80640
97053,5,2020-11-25,14.956625785222855,Warren,3343,70596
97392,8,2020-11-25,14.86712506968965,Turner,5381,71954
97479,15,2020-11-25,14.833860759493671,Sutherlin,10112,48659
97201,26,2020-11-25,14.828333523440174,Portland,17534,56236
97302,60,2020-11-25,14.709487619514586,Salem,40790,64161
97224,54,2020-11-25,14.433485686793361,Portland,37413,78136
97040,2,2020-11-25,14.17434443656981,Mosier,1411,59364
97457,15,2020-11-25,13.94181615391765,Myrtle Creek,10759,46493
97018,3,2020-11-25,13.934045517882025,Columbia City,2153,60643
97219,57,2020-11-25,13.69270683194004,Portland,41628,100306
97051,23,2020-11-25,13.472352389878163,Saint Helens,17072,52674
97064,5,2020-11-25,13.39764201500536,Vernonia,3732,56671
97034,27,2020-11-25,13.324121594946703,Lake Oswego,20264,142163
97333,30,2020-11-25,13.286682315425837,Corvallis,22579,55348
97487,12,2020-11-25,13.165112452002194,Veneta,9115,54469
97754,27,2020-11-25,13.150204558737581,Prineville,20532,38952
97022,5,2020-11-25,12.980269989615785,Eagle Creek,3852,75311
97115,6,2020-11-25,12.925463162429986,Dundee,4642,85187
97004,6,2020-11-25,12.795905310300704,Beavercreek,4689,94200
97239,23,2020-11-25,12.754394720789664,Portland,18033,103921
97540,12,2020-11-25,12.690355329949238,Talent,9456,43916
97322,47,2020-11-25,12.653116166375018,Albany,37145,49169
97101,5,2020-11-25,12.447099825740603,Amity,4017,65422
97338,27,2020-11-25,12.309656241451627,Dallas,21934,55449
97703,38,2020-11-25,12.25964640598787,Bend,30996,78610
97753,3,2020-11-25,12.20008133387556,Powell Butte,2459,72838
97623,3,2020-11-25,12.175324675324676,Bonanza,2464,37748
97520,33,2020-11-25,12.148431747901634,Ashland,27164,57290
97827,4,2020-11-25,12.117540139351712,Elgin,3301,41728
97212,32,2020-11-25,11.902105184854571,Portland,26886,101728
97225,31,2020-11-25,11.883769071532623,Portland,26086,89522
97496,10,2020-11-25,11.856770215793217,Winston,8434,42666
97202,51,2020-11-25,11.854124538037794,Portland,43023,71733
97355,37,2020-11-25,11.826754035480262,Lebanon,31285,51381
97389,2,2020-11-25,11.267605633802816,Tangent,1775,59138
97532,3,2020-11-25,11.219147344801796,Merlin,2674,55284
97016,7,2020-11-25,11.185682326621924,Clatskanie,6258,57303
97210,14,2020-11-25,11.147384345887412,Portland,12559,81797
97404,39,2020-11-25,10.960598055196447,Eugene,35582,60196
97138,12,2020-11-25,10.905125408942203,Seaside,11004,48139
97330,48,2020-11-25,10.768126346015793,Corvallis,44576,54916
97378,10,2020-11-25,10.555203715431707,Sheridan,9474,51177
97527,36,2020-11-25,10.315186246418339,Grants Pass,34900,48717
97415,16,2020-11-25,10.246557796990073,Brookings,15615,41438
97214,29,2020-11-25,10.14944178070206,Portland,28573,59244
97027,13,2020-11-25,10.00076928994538,Gladstone,12999,68497
97367,11,2020-11-25,9.920634920634921,Lincoln City,11088,41295
97347,2,2020-11-25,9.83284169124877,Grand Ronde,2034,51190
97462,4,2020-11-25,9.83284169124877,Oakland,4068,52371
97760,8,2020-11-25,9.68405762014284,Terrebonne,8261,67439
97386,14,2020-11-25,9.612743751716561,Sweet Home,14564,44923
97325,7,2020-11-25,9.455626097528029,Aumsville,7403,66567
97403,12,2020-11-25,9.448074954727975,Eugene,12701,48779
97426,10,2020-11-25,9.42507068803016,Creswell,10610,63451
97205,8,2020-11-25,9.352349777881694,Portland,8554,35240
97103,17,2020-11-25,9.306909011277783,Astoria,18266,56160
97041,3,2020-11-25,9.285051067780874,Mount Hood Parkdale,3231,73821
97526,33,2020-11-25,9.09566990987018,Grants Pass,36281,48330
97408,13,2020-11-25,9.087096323221026,Eugene,14306,69006
97523,7,2020-11-25,9.068532193289286,Cave Junction,7719,32518
97405,43,2020-11-25,9.022808821369368,Eugene,47657,66133
97352,6,2020-11-25,8.986071589036992,Jefferson,6677,62500
97204,1,2020-11-25,8.718395815170009,Portland,1147,14771
97048,6,2020-11-25,8.660508083140877,Rainier,6928,55360
97455,2,2020-11-25,8.576329331046312,Pleasant Hill,2332,72818
97229,60,2020-11-25,8.488964346349745,Portland,70680,119453
97420,24,2020-11-25,8.411902842522169,Coos Bay,28531,39114
97148,3,2020-11-25,8.161044613710555,Yamhill,3676,93310
97375,1,2020-11-25,8.149959250203748,Scotts Mills,1227,84889
97537,6,2020-11-25,8.074283407347599,Rogue River,7431,48920
97137,1,2020-11-25,8.0,Saint Paul,1250,82775
97641,1,2020-11-25,7.930214115781126,Christmas Valley,1261,27358
97221,10,2020-11-25,7.910766553279013,Portland,12641,113699
97014,1,2020-11-25,7.535795026375283,Cascade Locks,1327,42854
97826,1,2020-11-25,7.49063670411985,Echo,1335,53454
97438,1,2020-11-25,7.077140835102618,Fall Creek,1413,63230
97358,2,2020-11-25,6.756756756756757,Lyons,2960,65701
97885,1,2020-11-25,6.63129973474801,Wallowa,1508,51842
97437,2,2020-11-25,6.589785831960461,Elmira,3035,59021
97327,2,2020-11-25,6.287331027978623,Brownsville,3181,60345
97459,9,2020-11-25,6.047980646461931,North Bend,14881,45092
97525,3,2020-11-25,5.694760820045558,Gold Hill,5268,50465
97370,5,2020-11-25,5.438920918089851,Philomath,9193,63322
97444,3,2020-11-25,5.222841225626741,Gold Beach,5744,48135
97539,2,2020-11-25,5.211047420531527,Shady Cove,3838,40585
97119,2,2020-11-25,4.606172270842929,Gaston,4342,86088
97231,2,2020-11-25,4.462293618920125,Portland,4482,112694
97049,1,2020-11-25,4.44247001332741,Rhododendron,2251,72083
97424,8,2020-11-25,4.116496861171143,Cottage Grove,19434,46881
97394,2,2020-11-25,3.922337713277113,Waldport,5099,46170
97443,1,2020-11-25,3.8255547054322876,Glide,2614,57841
97106,2,2020-11-25,3.7957866767887647,Banks,5269,104265
97374,2,2020-11-25,3.5454706612302784,Scio,5641,71138
97017,1,2020-11-25,3.3467202141900936,Colton,2988,88141
97456,1,2020-11-25,3.2030749519538757,Monroe,3122,59770
97146,2,2020-11-25,3.1133250311332503,Warrenton,6424,56436
97739,4,2020-11-25,2.946158945275098,La Pine,13577,48661
97141,4,2020-11-25,2.883506343713956,Tillamook,13872,50213
97707,2,2020-11-25,2.8129395218002813,Bend,7110,62308
97396,1,2020-11-25,2.7114967462039044,Willamina,3688,50511
97411,2,2020-11-25,2.5297242600556538,Bandon,7906,35720
97624,1,2020-11-25,2.2660321776569226,Chiloquin,4413,35870
97439,3,2020-11-25,1.9059720457433291,Florence,15740,40608
97365,2,2020-11-25,1.796783757074836,Newport,11131,46167
97423,1,2020-11-25,1.4590020426028596,Coquille,6854,39358
97121,0,2020-11-25,0.0,Hammond,1678,54015
97331,0,2020-11-25,0.0,Corvallis,3290,14268
97366,0,2020-11-25,0.0,South Beach,1514,57443
97380,0,2020-11-25,0.0,Siletz,2629,48339
97391,0,2020-11-25,0.0,Toledo,6040,52634
97419,0,2020-11-25,0.0,Cheshire,1186,63300
97828,0,2020-11-25,0.0,Enterprise,3322,66367
97846,0,2020-11-25,0.0,Joseph,2048,50136
