zip,count,date,COVID_count_per_10k,name,total_population,median_household_income
97204,19,2020-11-18,165.64952048823017,Portland,1147,14771
97351,190,2020-11-18,165.00217108119844,Independence,11515,48413
97203,570,2020-11-18,159.84744384306907,Portland,35659,57817
97885,24,2020-11-18,159.15119363395226,Wallowa,1508,51842
97009,129,2020-11-18,158.2627898417372,Boring,8151,85309
97146,100,2020-11-18,155.6662515566625,Warrenton,6424,56436
97062,466,2020-11-18,155.29709734395308,Tualatin,30007,86250
97041,48,2020-11-18,148.56081708449398,Mount Hood Parkdale,3231,73821
97019,51,2020-11-18,148.12663374963694,Corbett,3443,79095
97006,661,2020-11-18,147.57758428220586,Beaverton,44790,78544
97375,18,2020-11-18,146.69926650366747,Scotts Mills,1227,84889
97304,463,2020-11-18,145.43741165384012,Salem,31835,66749
97403,184,2020-11-18,144.87048263916228,Eugene,12701,48779
97086,473,2020-11-18,144.71470093314977,Happy Valley,32685,98590
97002,86,2020-11-18,141.68039538714993,Aurora,6070,73623
97401,639,2020-11-18,139.39486485896904,Eugene,45841,37586
97633,18,2020-11-18,137.61467889908258,Merrill,1308,49452
97845,36,2020-11-18,137.40458015267177,John Day,2620,48837
97127,61,2020-11-18,135.9786000891663,Lafayette,4486,59993
97306,412,2020-11-18,135.56645059392582,Salem,30391,75599
97814,170,2020-11-18,134.8992223456594,Baker City,12602,46509
97007,633,2020-11-18,130.4993196717932,Beaverton,48506,100221
97813,17,2020-11-18,128.6903860711582,Athena,1321,59451
97886,15,2020-11-18,128.3147989734816,Weston,1169,61998
97392,69,2020-11-18,128.22895372607323,Turner,5381,71954
97504,628,2020-11-18,128.09007097984826,Medford,49028,56873
97137,16,2020-11-18,128.0,Saint Paul,1250,82775
97031,247,2020-11-18,125.6166403905813,Hood River,19663,63475
97003,396,2020-11-18,125.25699826031946,Beaverton,31615,72734
97502,371,2020-11-18,125.10115996762882,Central Point,29656,55522
97381,208,2020-11-18,124.82746204164916,Silverton,16663,71467
97089,174,2020-11-18,124.50805008944543,Damascus,13975,103250
97738,26,2020-11-18,124.22360248447205,Hines,2093,51069
97209,250,2020-11-18,121.28268568379178,Portland,20613,73208
97641,15,2020-11-18,118.9532117367169,Christmas Valley,1261,27358
97206,602,2020-11-18,117.29633887340958,Portland,51323,62204
97267,380,2020-11-18,116.36452719255267,Portland,32656,71640
97124,637,2020-11-18,116.31516479503333,Hillsboro,54765,88896
97389,20,2020-11-18,112.67605633802818,Tangent,1775,59138
97222,419,2020-11-18,112.47416315464527,Portland,37253,58020
97070,281,2020-11-18,111.01892457824661,Wilsonville,25311,80835
97008,336,2020-11-18,110.75949367088607,Beaverton,30336,71986
97734,36,2020-11-18,110.36174126302882,Culver,3262,53777
97038,188,2020-11-18,109.42320004656307,Molalla,17181,65790
97383,112,2020-11-18,108.2753286929621,Stayton,10344,55632
97227,59,2020-11-18,107.8019367805591,Portland,5473,67684
97701,431,2020-11-18,107.4759363622762,Bend,40102,60820
97101,43,2020-11-18,107.04505850136918,Amity,4017,65422
97111,38,2020-11-18,106.92177827799662,Carlton,3554,72753
97022,41,2020-11-18,106.43821391484943,Eagle Creek,3852,75311
97055,209,2020-11-18,106.1021423494771,Sandy,19698,74114
97302,419,2020-11-18,102.72125520961019,Salem,40790,64161
97042,29,2020-11-18,102.22065562213606,Mulino,2837,91742
97446,54,2020-11-18,102.06010206010205,Harrisburg,5291,59823
97223,521,2020-11-18,101.70219411259467,Portland,51228,83752
97217,367,2020-11-18,101.3504183811549,Portland,36211,69277
97419,12,2020-11-18,101.1804384485666,Cheshire,1186,63300
97048,70,2020-11-18,101.03926096997691,Rainier,6928,55360
97132,315,2020-11-18,100.38560820931195,Newberg,31379,71141
97045,569,2020-11-18,100.1619490212646,Oregon City,56808,80390
97524,160,2020-11-18,100.08757662955085,Eagle Point,15986,62913
97211,340,2020-11-18,99.75062344139651,Portland,34085,80640
97322,367,2020-11-18,98.8019921927581,Albany,37145,49169
97325,73,2020-11-18,98.60867215993517,Aumsville,7403,66567
97702,490,2020-11-18,98.5281106732084,Bend,49732,70425
97014,13,2020-11-18,97.96533534287867,Cascade Locks,1327,42854
97331,32,2020-11-18,97.26443768996961,Corvallis,3290,14268
97115,45,2020-11-18,96.9409737182249,Dundee,4642,85187
97385,34,2020-11-18,96.39920612418486,Sublimity,3527,67784
97479,96,2020-11-18,94.9367088607595,Sutherlin,10112,48659
97367,105,2020-11-18,94.6969696969697,Lincoln City,11088,41295
97535,55,2020-11-18,94.5829750644884,Phoenix,5815,44271
97355,294,2020-11-18,93.97474828192425,Lebanon,31285,51381
97402,515,2020-11-18,93.83597835395295,Eugene,54883,44970
97224,346,2020-11-18,92.48122310426857,Portland,37413,78136
97361,114,2020-11-18,90.39727222266275,Monmouth,12611,47043
97215,163,2020-11-18,90.07515473032714,Portland,18096,85750
97321,249,2020-11-18,89.4492941049682,Albany,27837,68304
97023,104,2020-11-18,89.27038626609442,Estacada,11650,75268
97067,18,2020-11-18,87.97653958944281,Welches,2046,79013
97455,20,2020-11-18,85.76329331046313,Pleasant Hill,2332,72818
97824,15,2020-11-18,85.56759840273817,Cove,1753,62393
97119,37,2020-11-18,85.2141870105942,Gaston,4342,86088
97703,263,2020-11-18,84.84965802038973,Bend,30996,78610
97225,221,2020-11-18,84.71977305834547,Portland,26086,89522
97148,31,2020-11-18,84.33079434167574,Yamhill,3676,93310
97624,37,2020-11-18,83.84319057330615,Chiloquin,4413,35870
97408,118,2020-11-18,82.48287431846778,Eugene,14306,69006
97213,260,2020-11-18,82.35666772252138,Portland,31570,73860
97477,315,2020-11-18,81.68451624614268,Springfield,38563,42555
97540,77,2020-11-18,81.42978003384094,Talent,9456,43916
97630,43,2020-11-18,81.25472411186696,Lakeview,5292,43584
97404,288,2020-11-18,80.93980102298916,Eugene,35582,60196
97239,145,2020-11-18,80.40814063106527,Portland,18033,103921
97756,323,2020-11-18,80.34825870646766,Redmond,40200,56928
97478,322,2020-11-18,80.27122700304133,Springfield,40114,55845
97219,332,2020-11-18,79.75401172287883,Portland,41628,100306
97027,103,2020-11-18,79.23686437418263,Gladstone,12999,68497
97827,26,2020-11-18,78.76401090578612,Elgin,3301,41728
97759,61,2020-11-18,78.27537533684075,Sisters,7793,75337
97603,243,2020-11-18,78.0196493931805,Klamath Falls,31146,44512
97034,158,2020-11-18,77.97078562968812,Lake Oswego,20264,142163
97040,11,2020-11-18,77.95889440113395,Mosier,1411,59364
97201,135,2020-11-18,76.99327021786245,Portland,17534,56236
97720,35,2020-11-18,76.73755755316816,Burns,4561,39203
97035,191,2020-11-18,76.5592432259099,Lake Oswego,24948,101507
97601,180,2020-11-18,76.32940378254601,Klamath Falls,23582,36080
97214,218,2020-11-18,76.2958037307948,Portland,28573,59244
97106,40,2020-11-18,75.91573353577529,Banks,5269,104265
97632,11,2020-11-18,75.49759780370624,Malin,1457,50988
97530,60,2020-11-18,75.32956685499059,Jacksonville,7965,60279
97828,25,2020-11-18,75.25586995785672,Enterprise,3322,66367
97754,154,2020-11-18,75.00487044613287,Prineville,20532,38952
97004,35,2020-11-18,74.64278097675411,Beavercreek,4689,94200
97347,15,2020-11-18,73.74631268436578,Grand Ronde,2034,51190
97352,49,2020-11-18,73.38625131046878,Jefferson,6677,62500
97121,12,2020-11-18,71.51370679380214,Hammond,1678,54015
97068,217,2020-11-18,71.18021386866103,West Linn,30486,114441
97049,16,2020-11-18,71.07952021323857,Rhododendron,2251,72083
97051,121,2020-11-18,70.87628865979381,Saint Helens,17072,52674
97438,10,2020-11-18,70.77140835102618,Fall Creek,1413,63230
97221,89,2020-11-18,70.40582232418322,Portland,12641,113699
97525,37,2020-11-18,70.23538344722854,Gold Hill,5268,50465
97018,15,2020-11-18,69.67022758941013,Columbia City,2153,60643
97836,14,2020-11-18,69.3069306930693,Heppner,2020,50209
97459,103,2020-11-18,69.21577850950877,North Bend,14881,45092
97448,95,2020-11-18,69.08086096567772,Junction City,13752,57776
97232,101,2020-11-18,68.60014942606806,Portland,14723,58233
97883,19,2020-11-18,67.28045325779037,Union,2824,45161
97231,30,2020-11-18,66.93440428380187,Portland,4482,112694
97133,36,2020-11-18,66.82754780025988,North Plains,5387,88697
97330,297,2020-11-18,66.62778176597273,Corvallis,44576,54916
97202,285,2020-11-18,66.24363712432884,Portland,43023,71733
97366,10,2020-11-18,66.05019815059445,South Beach,1514,57443
97016,41,2020-11-18,65.5161393416427,Clatskanie,6258,57303
97470,136,2020-11-18,65.26851274175745,Roseburg,20837,46149
97370,60,2020-11-18,65.26705101707822,Philomath,9193,63322
97487,59,2020-11-18,64.72846955567745,Veneta,9115,54469
97462,26,2020-11-18,63.91347099311701,Oakland,4068,52371
97374,36,2020-11-18,63.818471902145006,Scio,5641,71138
97846,13,2020-11-18,63.4765625,Joseph,2048,50136
97140,182,2020-11-18,63.214198881594946,Sherwood,28791,103356
97229,442,2020-11-18,62.53537068477646,Portland,70680,119453
97457,67,2020-11-18,62.27344548749884,Myrtle Creek,10759,46493
97333,139,2020-11-18,61.56162806147305,Corvallis,22579,55348
97056,75,2020-11-18,61.09481915933529,Scappoose,12276,64162
97420,174,2020-11-18,60.98629560828572,Coos Bay,28531,39114
97380,16,2020-11-18,60.85964244960061,Siletz,2629,48339
97456,19,2020-11-18,60.85842408712364,Monroe,3122,59770
97210,76,2020-11-18,60.514372163388806,Portland,12559,81797
97138,65,2020-11-18,59.06942929843693,Seaside,11004,48139
97520,160,2020-11-18,58.90148726255338,Ashland,27164,57290
97212,158,2020-11-18,58.766644350219444,Portland,26886,101728
97760,47,2020-11-18,56.89383851833919,Terrebonne,8261,67439
97103,99,2020-11-18,54.19905835979415,Astoria,18266,56160
97205,46,2020-11-18,53.77601122281973,Portland,8554,35240
97471,162,2020-11-18,52.54110855252489,Roseburg,30833,55714
97467,29,2020-11-18,51.628983443119104,Reedsport,5617,38942
97338,111,2020-11-18,50.60636454819002,Dallas,21934,55449
97753,12,2020-11-18,48.80032533550224,Powell Butte,2459,72838
97424,94,2020-11-18,48.368838118760934,Cottage Grove,19434,46881
97426,51,2020-11-18,48.067860508953814,Creswell,10610,63451
97053,16,2020-11-18,47.861202512713135,Warren,3343,70596
97405,223,2020-11-18,46.79270621314812,Eugene,47657,66133
97391,28,2020-11-18,46.35761589403973,Toledo,6040,52634
97537,34,2020-11-18,45.75427264163639,Rogue River,7431,48920
97064,17,2020-11-18,45.551982851018224,Vernonia,3732,56671
97623,11,2020-11-18,44.642857142857146,Bonanza,2464,37748
97386,63,2020-11-18,43.257346882724526,Sweet Home,14564,44923
97443,11,2020-11-18,42.081101759755164,Glide,2614,57841
97141,58,2020-11-18,41.81084198385236,Tillamook,13872,50213
97539,16,2020-11-18,41.688379364252214,Shady Cove,3838,40585
97532,11,2020-11-18,41.13687359760658,Merlin,2674,55284
97327,13,2020-11-18,40.86765168186105,Brownsville,3181,60345
97396,15,2020-11-18,40.67245119305857,Willamina,3688,50511
97463,17,2020-11-18,39.10743041177824,Oakridge,4347,40287
97527,136,2020-11-18,38.96848137535817,Grants Pass,34900,48717
97526,138,2020-11-18,38.036437804911664,Grants Pass,36281,48330
97378,36,2020-11-18,37.998733375554146,Sheridan,9474,51177
97017,11,2020-11-18,36.813922356091034,Colton,2988,88141
97415,56,2020-11-18,35.862952289465255,Brookings,15615,41438
97707,25,2020-11-18,35.16174402250352,Bend,7110,62308
97358,10,2020-11-18,33.78378378378378,Lyons,2960,65701
97496,28,2020-11-18,33.19895660422101,Winston,8434,42666
97444,19,2020-11-18,33.07799442896936,Gold Beach,5744,48135
97437,10,2020-11-18,32.948929159802304,Elmira,3035,59021
97423,20,2020-11-18,29.180040852057193,Coquille,6854,39358
97739,35,2020-11-18,25.778890771157105,La Pine,13577,48661
97439,38,2020-11-18,24.142312579415503,Florence,15740,40608
97523,18,2020-11-18,23.31908278274388,Cave Junction,7719,32518
97394,11,2020-11-18,21.57285742302412,Waldport,5099,46170
97411,11,2020-11-18,13.913483430306096,Bandon,7906,35720
97458,-1,2020-11-18,-2.0946795140343526,Myrtle Point,4774,42761
97368,-1,2020-11-18,-2.620545073375262,Otis,3816,46429
97431,-1,2020-11-18,-3.327787021630616,Dexter,3005,68076
97417,-1,2020-11-18,-3.5112359550561796,Canyonville,2848,40627
97131,-1,2020-11-18,-3.5335689045936394,Nehalem,2830,51254
97538,-1,2020-11-18,-3.676470588235294,Selma,2720,46611
97469,-1,2020-11-18,-3.698224852071006,Riddle,2704,49123
97341,-1,2020-11-18,-3.816793893129771,Depoe Bay,2620,50974
97360,-1,2020-11-18,-3.9682539682539684,Mill City,2520,50811
97442,-1,2020-11-18,-4.014452027298274,Glendale,2491,46523
97435,-1,2020-11-18,-4.237288135593221,Drain,2360,46710
97465,-1,2020-11-18,-4.266211604095563,Port Orford,2344,34346
97544,-1,2020-11-18,-4.323389537397319,Williams,2313,42673
97112,-1,2020-11-18,-4.418912947414936,Cloverdale,2263,51011
97499,-1,2020-11-18,-4.909180166912126,Yoncalla,2037,45827
97449,-1,2020-11-18,-4.928536224741252,Lakeside,2029,39372
97498,-1,2020-11-18,-5.058168942842691,Yachats,1977,44404
97136,-1,2020-11-18,-5.277044854881266,Rockaway Beach,1895,39354
97348,-1,2020-11-18,-5.509641873278237,Halsey,1815,57874
97110,-1,2020-11-18,-5.837711617046118,Cannon Beach,1713,59314
97376,-1,2020-11-18,-5.8582308142940835,Seal Rock,1707,46445
97452,-1,2020-11-18,-6.020469596628537,Lowell,1661,58503
97054,-1,2020-11-18,-6.082725060827251,Deer Island,1644,71903
97497,-1,2020-11-18,-6.28140703517588,Wolf Creek,1592,44954
97107,-1,2020-11-18,-6.30119722747322,Bay City,1587,57057
97495,-1,2020-11-18,-6.309148264984227,Winchester,1585,43619
97454,-1,2020-11-18,-6.5487884741322855,Marcola,1527,72283
97541,-1,2020-11-18,-6.743088334457181,Trail,1483,47643
97021,-1,2020-11-18,-7.062146892655368,Dufur,1416,58262
97820,-1,2020-11-18,-8.077544426494345,Canyon City,1238,56040
97344,-1,2020-11-18,-8.223684210526315,Falls City,1216,49123
97324,-1,2020-11-18,-8.250825082508252,Alsea,1212,58972
97488,-1,2020-11-18,-8.695652173913043,Vida,1150,56463
97865,-1,2020-11-18,-9.208103130755065,Mount Vernon,1086,37356
97063,-1,2020-11-18,-9.380863039399625,Tygh Valley,1066,43224
97869,-1,2020-11-18,-9.398496240601503,Prairie City,1064,39081
97708,-1,2020-11-18,,,,
